Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;88;Джейми Уинкап;None;Holden Commodore ZB;15;1'08.0707;None;None;163.947
2;6;Кэмерон Уотерс;None;Ford Mustang GT;16;1'08.1592;0.0885;0.0885;163.734
3;3;Тим Слейд;None;Ford Mustang GT;17;1'08.2457;0.1750;0.0865;163.526
4;44;Джеймс Кортни;None;Ford Mustang GT;17;1'08.3212;0.2505;0.0755;163.346
5;26;Дэвид Рейнольдс;None;Ford Mustang GT;13;1'08.4181;0.3474;0.0969;163.114
6;5;Джек ЛеБрок;None;Ford Mustang GT;18;1'08.4246;0.3539;0.0065;163.099
7;14;Тодд Хазелвуд;None;Holden Commodore ZB;16;1'08.4903;0.4196;0.0657;162.942
8;97;Шейн ван Гисберген;None;Holden Commodore ZB;14;1'08.5061;0.4354;0.0158;162.905
9;7;Андре Хаймгартнер;None;Ford Mustang GT;13;1'08.5420;0.4713;0.0359;162.819
10;18;Марк Винтерботтом;None;Holden Commodore ZB;13;1'08.5626;0.4919;0.0206;162.770
11;96;Маколи Джонс;None;Holden Commodore ZB;15;1'08.5725;0.5018;0.0099;162.747
12;22;Гарри Джекобсон;None;Holden Commodore ZB;15;1'08.5815;0.5108;0.0090;162.726
13;25;Час Мостер;None;Holden Commodore ZB;17;1'08.6563;0.5856;0.0748;162.548
14;34;Джейк Костеки;None;Holden Commodore ZB;17;1'08.7104;0.6397;0.0541;162.420
15;19;Фабиан Култхард;None;Holden Commodore ZB;15;1'08.7983;0.7276;0.0879;162.213
16;11;Антон де Паскуале;None;Ford Mustang GT;10;1'08.8051;0.7344;0.0068;162.197
17;8;Ник Перкат;None;Holden Commodore ZB;16;1'08.8174;0.7467;0.0123;162.168
18;9;Уилл Браун;None;Holden Commodore ZB;15;1'08.8343;0.7636;0.0169;162.128
19;17;Уилл Дэвисон;None;Ford Mustang GT;15;1'08.9017;0.8310;0.0674;161.969
20;20;Скотт Пай;None;Holden Commodore ZB;16;1'08.9766;0.9059;0.0749;161.793
21;2;Брайс Фуллвуд;None;Holden Commodore ZB;11;1'09.0062;0.9355;0.0296;161.724
22;35;Зейн Годдард;None;Holden Commodore ZB;15;1'09.4325;1.3618;0.4263;160.731
23;4;Джек Смит;None;Holden Commodore ZB;16;1'09.5218;1.4511;0.0893;160.525
24;99;Brodie Kostecki;None;Holden Commodore ZB;3;1'09.7551;1.6844;0.2333;159.988
