Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;97;Шейн ван Гисберген;None;Holden Commodore ZB;7;1'18.3270;None;None;142.479
2;88;Джейми Уинкап;None;Holden Commodore ZB;8;1'18.5665;0.2395;0.2395;142.045
3;25;Час Мостер;None;Holden Commodore ZB;7;1'18.8071;0.4801;0.2406;141.611
4;6;Кэмерон Уотерс;None;Ford Mustang GT;8;1'18.9939;0.6669;0.1868;141.276
5;7;Андре Хаймгартнер;None;Ford Mustang GT;7;1'19.1109;0.7839;0.1170;141.067
6;44;Джеймс Кортни;None;Ford Mustang GT;7;1'19.1448;0.8178;0.0339;141.007
7;17;Уилл Дэвисон;None;Ford Mustang GT;9;1'19.2647;0.9377;0.1199;140.794
8;11;Антон де Паскуале;None;Ford Mustang GT;9;1'19.2839;0.9569;0.0192;140.759
9;26;Дэвид Рейнольдс;None;Ford Mustang GT;7;1'19.4163;1.0893;0.1324;140.525
10;8;Ник Перкат;None;Holden Commodore ZB;7;1'19.4375;1.1105;0.0212;140.487
11;18;Марк Винтерботтом;None;Holden Commodore ZB;7;1'19.4439;1.1169;0.0064;140.476
12;3;Тим Слейд;None;Ford Mustang GT;7;1'19.4529;1.1259;0.0090;140.460
13;20;Скотт Пай;None;Holden Commodore ZB;7;1'19.7178;1.3908;0.2649;139.993
14;2;Брайс Фуллвуд;None;Holden Commodore ZB;7;1'19.7371;1.4101;0.0193;139.959
15;14;Тодд Хазелвуд;None;Holden Commodore ZB;7;1'19.7587;1.4317;0.0216;139.922
16;5;Джек ЛеБрок;None;Ford Mustang GT;7;1'19.7871;1.4601;0.0284;139.872
17;9;Уилл Браун;None;Holden Commodore ZB;7;1'20.0045;1.6775;0.2174;139.492
18;4;Джек Смит;None;Holden Commodore ZB;7;1'20.0293;1.7023;0.0248;139.448
19;19;Фабиан Култхард;None;Holden Commodore ZB;7;1'20.1339;1.8069;0.1046;139.266
20;22;Гарри Джекобсон;None;Holden Commodore ZB;6;1'20.4812;2.1542;0.3473;138.665
21;96;Маколи Джонс;None;Holden Commodore ZB;7;1'20.6302;2.3032;0.1490;138.409
22;35;Зейн Годдард;None;Holden Commodore ZB;7;1'20.8418;2.5148;0.2116;138.047
23;99;Brodie Kostecki;None;Holden Commodore ZB;7;1'20.8419;2.5149;0.0001;138.047
24;34;Джейк Костеки;None;Holden Commodore ZB;1;None;None;None;None
