Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;97;Шейн ван Гисберген;None;Holden Commodore ZB;36;1'18.6074;None;None;141.971
2;99;Brodie Kostecki;None;Holden Commodore ZB;9;1'18.7422;0.1348;0.1348;141.728
3;3;Тим Слейд;None;Ford Mustang GT;27;1'18.8562;0.2488;0.1140;141.523
4;17;Уилл Дэвисон;None;Ford Mustang GT;35;1'18.9635;0.3561;0.1073;141.331
5;8;Ник Перкат;None;Holden Commodore ZB;33;1'19.1023;0.4949;0.1388;141.083
6;6;Кэмерон Уотерс;None;Ford Mustang GT;28;1'19.1149;0.5075;0.0126;141.060
7;2;Брайс Фуллвуд;None;Holden Commodore ZB;24;1'19.1539;0.5465;0.0390;140.991
8;88;Джейми Уинкап;None;Holden Commodore ZB;34;1'19.1942;0.5868;0.0403;140.919
9;9;Уилл Браун;None;Holden Commodore ZB;20;1'19.2087;0.6013;0.0145;140.893
10;26;Дэвид Рейнольдс;None;Ford Mustang GT;7;1'19.2691;0.6617;0.0604;140.786
11;44;Джеймс Кортни;None;Ford Mustang GT;27;1'19.4102;0.8028;0.1411;140.536
12;18;Марк Винтерботтом;None;Holden Commodore ZB;31;1'19.4668;0.8594;0.0566;140.436
13;34;Джейк Костеки;None;Holden Commodore ZB;29;1'19.4708;0.8634;0.0040;140.428
14;14;Тодд Хазелвуд;None;Holden Commodore ZB;35;1'19.5109;0.9035;0.0401;140.358
15;25;Час Мостер;None;Holden Commodore ZB;25;1'19.7033;1.0959;0.1924;140.019
16;96;Маколи Джонс;None;Holden Commodore ZB;32;1'19.7311;1.1237;0.0278;139.970
17;11;Антон де Паскуале;None;Ford Mustang GT;35;1'19.7947;1.1873;0.0636;139.858
18;7;Андре Хаймгартнер;None;Ford Mustang GT;8;1'19.8569;1.2495;0.0622;139.749
19;5;Джек ЛеБрок;None;Ford Mustang GT;20;1'19.8980;1.2906;0.0411;139.678
20;35;Зейн Годдард;None;Holden Commodore ZB;11;1'20.0799;1.4725;0.1819;139.360
21;22;Гарри Джекобсон;None;Holden Commodore ZB;22;1'20.1983;1.5909;0.1184;139.155
22;4;Джек Смит;None;Holden Commodore ZB;28;1'20.2667;1.6593;0.0684;139.036
23;19;Фабиан Култхард;None;Holden Commodore ZB;33;1'20.4298;1.8224;0.1631;138.754
24;20;Скотт Пай;None;Holden Commodore ZB;24;1'20.5041;1.8967;0.0743;138.626
