Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;18;Ли Холдсуорт;None;Holden Commodore ZB;17;1'10.8203;None;None;132.165
2;97;Шейн ван Гисберген;None;Holden Commodore ZB;19;1'10.8833;0.0630;0.0630;132.048
3;9;Дэвид Рейнольдс;None;Holden Commodore ZB;19;1'11.0631;0.2428;0.1798;131.713
4;55;Час Мостер;None;Ford Falcon FG X;18;1'11.3006;0.4803;0.2375;131.275
5;888;Крэг Лаундес;None;Holden Commodore ZB;20;1'11.3321;0.5118;0.0315;131.217
6;2;Скотт Пай;None;Holden Commodore ZB;18;1'11.3852;0.5649;0.0531;131.119
7;25;Джеймс Кортни;None;Holden Commodore ZB;14;1'11.3903;0.5700;0.0051;131.110
8;23;Майкл Карузо;None;Nissan Altima;19;1'11.4124;0.5921;0.0221;131.069
9;7;Андре Хаймгартнер;None;Nissan Altima;26;1'11.4139;0.5936;0.0015;131.066
10;78;Симона де Сильвестро;None;Nissan Altima;21;1'11.4274;0.6071;0.0135;131.042
11;6;Кэмерон Уотерс;None;Ford Falcon FG X;18;1'11.4381;0.6178;0.0107;131.022
12;19;Джек ЛеБрок;None;Holden Commodore ZB;21;1'11.4487;0.6284;0.0106;131.003
13;230;Уилл Дэвисон;None;Ford Falcon FG X;18;1'11.5115;0.6912;0.0628;130.888
14;12;Фабиан Култхард;None;Ford Falcon FG X;19;1'11.5520;0.7317;0.0405;130.813
15;17;Скотт Маклафлин;None;Ford Falcon FG X;20;1'11.5647;0.7444;0.0127;130.790
16;1;Джейми Уинкап;None;Holden Commodore ZB;19;1'11.5788;0.7585;0.0141;130.764
17;8;Ник Перкат;None;Holden Commodore ZB;20;1'11.6312;0.8109;0.0524;130.669
18;35;Тодд Хазелвуд;None;Ford Falcon FG X;21;1'11.6339;0.8136;0.0027;130.664
19;15;Рик Келли;None;Nissan Altima;20;1'11.7519;0.9316;0.1180;130.449
20;56;Ричи Стэнэвей;None;Ford Falcon FG X;19;1'11.7672;0.9469;0.0153;130.421
21;14;Тим Слейд;None;Holden Commodore ZB;20;1'11.7701;0.9498;0.0029;130.416
22;33;Гарт Тандер;None;Holden Commodore ZB;17;1'11.8229;1.0026;0.0528;130.320
23;34;Джеймс Голдинг;None;Holden Commodore ZB;20;1'11.8753;1.0550;0.0524;130.225
24;5;Марк Винтерботтом;None;Ford Falcon FG X;19;1'11.9136;1.0933;0.0383;130.156
25;99;Антон де Паскуале;None;Holden Commodore ZB;11;1'12.0662;1.2459;0.1526;129.880
26;21;Тим Бланкард;None;Holden Commodore ZB;16;1'12.0725;1.2522;0.0063;129.869
