Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;17;Скотт Маклафлин;None;Ford Falcon FG X;9;1'10.3057;None;None;133.132
2;97;Шейн ван Гисберген;None;Holden Commodore ZB;10;1'10.4274;0.1217;0.1217;132.902
3;9;Дэвид Рейнольдс;None;Holden Commodore ZB;11;1'10.4321;0.1264;0.0047;132.893
4;12;Фабиан Култхард;None;Ford Falcon FG X;6;1'10.4869;0.1812;0.0548;132.790
5;25;Джеймс Кортни;None;Holden Commodore ZB;10;1'10.5454;0.2397;0.0585;132.680
6;1;Джейми Уинкап;None;Holden Commodore ZB;9;1'10.5554;0.2497;0.0100;132.661
7;18;Ли Холдсуорт;None;Holden Commodore ZB;7;1'10.5748;0.2691;0.0194;132.625
8;14;Тим Слейд;None;Holden Commodore ZB;11;1'10.5836;0.2779;0.0088;132.608
9;7;Андре Хаймгартнер;None;Nissan Altima;12;1'10.6251;0.3194;0.0415;132.530
10;33;Гарт Тандер;None;Holden Commodore ZB;10;1'10.6658;0.3601;0.0407;132.454
11;100;Кэмерон Уотерс;None;Ford Falcon FG X;11;1'10.6900;0.3843;0.0242;132.409
12;888;Крэг Лаундес;None;Holden Commodore ZB;8;1'10.6981;0.3924;0.0081;132.393
13;8;Ник Перкат;None;Holden Commodore ZB;9;1'10.7540;0.4483;0.0559;132.289
14;55;Час Мостер;None;Ford Falcon FG X;10;1'10.8292;0.5235;0.0752;132.148
15;99;Антон де Паскуале;None;Holden Commodore ZB;9;1'10.8640;0.5583;0.0348;132.083
16;15;Рик Келли;None;Nissan Altima;11;1'10.8956;0.5899;0.0316;132.025
17;230;Уилл Дэвисон;None;Ford Falcon FG X;9;1'10.9552;0.6495;0.0596;131.914
18;5;Марк Винтерботтом;None;Ford Falcon FG X;12;1'10.9859;0.6802;0.0307;131.857
19;21;Тим Бланкард;None;Holden Commodore ZB;10;1'11.0310;0.7253;0.0451;131.773
20;19;Джек ЛеБрок;None;Holden Commodore ZB;13;1'11.0869;0.7812;0.0559;131.669
21;34;Джеймс Голдинг;None;Holden Commodore ZB;10;1'11.0966;0.7909;0.0097;131.651
22;78;Симона де Сильвестро;None;Nissan Altima;11;1'11.1031;0.7974;0.0065;131.639
23;2;Скотт Пай;None;Holden Commodore ZB;11;1'11.1260;0.8203;0.0229;131.597
24;23;Майкл Карузо;None;Nissan Altima;11;1'11.1757;0.8700;0.0497;131.505
25;35;Тодд Хазелвуд;None;Ford Falcon FG X;10;1'11.3005;0.9948;0.1248;131.275
26;56;Ричи Стэнэвей;None;Ford Falcon FG X;6;1'11.4702;1.1645;0.1697;130.963
